datatype,glanceid,name,tid,chain_tid,phys_group,events,files,status,timestamp,pr_id,campaign,ddm_erase_timestamp,vuid,grid_exec,se,file_size_mb
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.simul.HITS.e825_s1280_tid470610_00,470610,470610,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,0a5cbb6c-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107703.AlpgenJimmyWtaunuNp3_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p937_tid758496_00,758496,758496,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,e8a3da4c-81fb-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.log.e835_a131_s1353_a145_r2993_p1035_tid01050937_00,1050937,1050937,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,0c482f44-2b83-11e2-8045-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.simul.HITS.e835_s1299_tid495187_00,495187,495187,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,8bbd04f4-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.merge.NTUP_TAUMEDIUM.e835_s1299_s1300_r2730_r2700_p787_tid584462_00,584462,584462,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,5adef8de-0def-11e1-8c17-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.simul.log.e825_a131_tid535977_00,535977,535977,Physics,0,NULL,deleted,NULL,NULL,NULL,NULL,1cbe39a0-f361-11e0-8072-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.NTUP_SUSY.e825_a131_s1353_a139_r2900_p832_tid676472_00,676472,676472,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,19791e90-45fa-11e1-ad3f-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.simul.HITS.e835_s1299_tid495179_02,495179,495179,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,77a15114-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.evgen.log.e1815_tid01204160_00,1204160,1204160,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,ce435052-7826-11e2-a667-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.NTUP_SMLIGHT.e835_s1299_s1300_r3043_r2993_p1248_tid01016146_00,1016146,1016146,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,aeec6d34-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1486_tid01248815_00,1248815,1248815,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,8064cab2-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.simul.log.e825_a131_tid535987_00,535987,535987,Physics,0,NULL,deleted,NULL,NULL,NULL,NULL,23c3f3de-f361-11e0-8072-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.NTUP_TOPBOOST.e835_s1299_s1300_r2920_r2900_p841_tid662092_00,662092,662092,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,cf2c40a0-412c-11e1-add9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.simul.log.e825_s1280_tid470617_00,470617,470617,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,1b08eb98-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.NTUP_TAUMEDIUM.e835_s1299_s1300_r2920_r2900_p795_tid591714_00,591714,591714,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,1e44686e-146b-11e1-ae43-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.log.e835_a131_s1353_a145_r2993_p1035_tid01050936_00,1050936,1050936,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,0d1f4b8c-2b83-11e2-8045-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.NTUP_TOPBOOST.e825_s1299_s1300_r3043_r2993_p841_tid662257_00,662257,662257,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,4c5ef436-412e-11e1-add9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.recon.ESD.e835_s1299_s1300_r3043_tid645093_00,645093,645093,Physics,0,NULL,group,NULL,NULL,NULL,NULL,9c385906-37b6-11e1-9d09-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.recon.AOD.e835_s1299_s1300_r3157_tid736145_00,736145,736145,Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,ccb3b208-6a54-11e1-83a1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p1486_tid01248838_00,1248838,1248838,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7824d0c2-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107683.AlpgenJimmyWenuNp3_pt20.recon.AOD.e825_s1299_s1300_r2920_tid583776_00,583776,583776,Physics,0,NULL,deleted,NULL,NULL,NULL,NULL,cf6e6408-0d2e-11e1-b0a8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.merge.log.e835_s1299_s1300_r2730_r2780_p801_tid591416_00,591416,591416,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,1554d5e2-13dd-11e1-b988-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.log.e825_a131_s1353_tid763029_00,763029,763029,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,6b4b1d24-8419-11e1-96fd-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.NTUP_SUSY34LEP.e835_s1299_s1300_r3043_r2993_p935_tid767080_00,767080,767080,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,b7398ffc-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.log.e825_a131_s1353_a139_r2900_tid650405_00,650405,650405,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,f0d2f304-3ae0-11e1-b0d8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.NTUP_SUSY01LEP.e825_s1299_s1300_r2920_r2900_p832_tid609694_00,609694,609694,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,25d069b8-2670-11e1-8693-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107673.AlpgenJimmyZtautauNp3_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r3043_r2993_p1225_tid01009877_00,1009877,1009877,GP_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,178fa50e-194e-11e2-a4c9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.recon.log.e835_a131_s1353_a145_tid729963_00,729963,729963,Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7e8de4fe-6059-11e1-ac5a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1486_tid01248817_00,1248817,1248817,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7fe0e008-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p937_tid758457_00,758457,758457,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,7ec1ba4a-81fb-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.merge.AOD.e825_s1299_s1300_r2920_r2900_tid584210_00,584210,584210,Physics,0,NULL,frozen,NULL,NULL,NULL,NULL,4002fdd2-0d7a-11e1-b548-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r2820_r2872_p768_tid580761_00,580761,580761,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,852abebc-0916-11e1-847b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.recon.ESD.e835_s1299_s1300_r2820_tid577782_00,577782,577782,Higgs,0,NULL,group,NULL,NULL,NULL,NULL,60d3a604-04d5-11e1-ac58-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.recon.AOD.e825_s1299_s1300_r2673_tid505084_00,505084,505084,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,dd0df30e-d57e-11e0-9008-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.simul.HITS.e825_s1299_tid495151_07,495151,495151,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,55c780ea-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.NTUP_HSG5GAMH.e835_s1299_s1300_r2730_r2780_p782_tid573552_00,573552,573552,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,c170f430-00e8-11e1-96bc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107671.AlpgenJimmyZtautauNp1_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r3043_r2993_p1035_tid00813063_00,813063,813063,gr_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,a2b8ab8c-987d-11e1-9be1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.merge.log.e835_s1299_s1300_r2730_r2780_p820_tid604093_00,604093,604093,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,faef2f4e-2003-11e1-8b85-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105985.WW_Herwig.simul.HITS.e825_s1280_tid471729_01,471729,471729,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,7b31ce0c-b7d4-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r2920_r2900_p801_tid599438_00,599438,599438,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,8a57c410-1c22-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p833_tid663882_00,663882,663882,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,ae56bd1c-4206-11e1-94c4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r2730_r2700_p759_tid539971_00,539971,539971,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,0da0f8f8-f64b-11e0-9a2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.log.e835_s1299_s1300_r2730_r2700_p795_tid590586_00,590586,590586,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,f076f22a-1182-11e1-a313-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r3157_r2993_p833_tid747419_00,747419,747419,gr_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,57232e66-74d0-11e1-93b7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p834_tid653539_00,653539,653539,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c3b2a654-3ba7-11e1-b0df-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.log.e825_a131_s1353_tid01188820_00,1188820,1188820,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,b00418cc-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105985.WW_Herwig.merge.NTUP_SMWZ.e825_s1310_s1300_r3043_r2993_p833_tid676414_00,676414,676414,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,a1f7ad8c-45f9-11e1-ad3f-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r2820_r2872_p768_tid580795_00,580795,580795,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,9ec72338-0916-11e1-847b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.recon.log.e825_s1299_s1300_r2920_tid583780_00,583780,583780,Physics,0,NULL,frozen,NULL,NULL,NULL,NULL,d36ea28e-0d2e-11e1-b0a8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107683.AlpgenJimmyWenuNp3_pt20.merge.log.e825_a131_s1353_a133_r2780_p822_tid603405_00,603405,603405,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,9aa6e73a-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.log.e825_a131_s1353_a139_r2900_p834_tid653784_00,653784,653784,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,eb453168-3ba8-11e1-b0df-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r2920_r2900_p795_tid599277_00,599277,599277,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,06e51540-1c24-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.log.e825_a131_s1353_a145_r2993_p1035_tid01211395_00,1211395,1211395,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,0a6f5be0-8108-11e2-be81-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.NTUP_TAUSMALL.e835_s1299_s1300_r2920_r2900_p795_tid593502_00,593502,593502,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,fed0935a-15c2-11e1-bd1d-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.merge.NTUP_TOP.e835_a131_s1353_a141_r2900_p822_tid603653_00,603653,603653,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,510bb5ba-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.log.e825_a131_s1353_a133_r2780_p756_tid566586_00,566586,566586,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,a71a8434-fcfb-11e0-8914-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p1486_tid01248845_00,1248845,1248845,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7583916e-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.evgen.log.e825_tid615405_00,615405,615405,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,5ded5a4e-2810-11e1-b236-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.log.e825_s1299_s1300_r2920_r2900_p832_tid608581_00,608581,608581,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,fdc993b0-266d-11e1-8693-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107675.AlpgenJimmyZtautauNp5_pt20.merge.log.e835_a131_s1353_a139_r2900_p834_tid653761_00,653761,653761,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c61c4804-3ba8-11e1-b0df-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.merge.log.e825_a131_s1353_a139_r2900_tid650406_00,650406,650406,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,f20e9fd4-3ae0-11e1-b0d8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.log.e825_a131_tid01188762_00,1188762,1188762,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,c71ff210-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_SMLIGHT.e835_s1299_s1300_r3043_r2993_p1248_tid01016144_00,1016144,1016144,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,afb866a0-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_SUSY.e835_s1299_s1300_r3043_r2993_p832_tid655546_00,655546,655546,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,19c8b68a-3dad-11e1-a124-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.log.e825_s1299_s1300_tid495255_00,495255,495255,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,5814dea6-c809-11e0-82e3-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.simul.log.e835_s1299_tid626662_00,626662,626662,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,cbb21aa0-2d66-11e1-8b43-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.log.e835_s1299_s1300_r3157_r2993_tid736177_00,736177,736177,Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,dac8f1dc-6a54-11e1-83a1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p833_tid655714_00,655714,655714,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,e508f678-3db9-11e1-abbb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p1486_tid01248848_00,1248848,1248848,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7454ceb6-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.AOD.e825_s1299_s1300_r3043_r2993_tid741774_00,741774,741774,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,ee9e8bfa-6fc6-11e1-8aee-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r3043_r2993_p851_tid01051751_00,1051751,1051751,GP_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,b38759e8-2d99-11e2-8ff7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.evgen.EVNT.e825_tid615403_00,615403,615403,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,5b82dd2e-2810-11e1-b236-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.merge.log.e835_s1299_s1300_r3157_r2993_p833_tid747425_00,747425,747425,gr_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,5a5bbb8e-74d0-11e1-93b7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.log.e825_a131_s1353_a139_r2900_tid600650_00,600650,600650,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c334d334-1f4e-11e1-bc74-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.merge.log.e835_a131_s1353_a141_r2900_p801_tid599442_00,599442,599442,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,91c3947c-1c22-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.NTUP_SUSYLEPTAU.e825_s1299_s1300_r3043_r2993_p935_tid766985_00,766985,766985,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,8d42d46a-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.merge.NTUP_SUSY.e873_s1310_s1300_r2730_r2700_p756_tid537095_00,537095,537095,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,9752c984-f572-11e0-b386-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.merge.log.e873_s1310_s1300_r2730_r2780_p774_tid574646_00,574646,574646,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,d92311a4-0178-11e1-83fa-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p1225_tid01009952_00,1009952,1009952,GP_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,f33d6812-194d-11e2-a4c9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_SMWZ.e835_a131_s1353_a133_r2780_p801_tid591410_00,591410,591410,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,0e2e2a48-13dd-11e1-b988-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107673.AlpgenJimmyZtautauNp3_pt20.merge.HITS.e835_s1299_s1300_tid495294_00,495294,495294,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,7bd36dc6-c809-11e0-82e3-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.merge.NTUP_SUSY.e835_s1299_s1300_r2730_r2700_p756_tid537165_00,537165,537165,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,6f776184-f583-11e0-acc6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.merge.log.e835_s1299_s1300_r2920_r2900_p832_tid610247_00,610247,610247,gr_JetMet,0,NULL,frozen,NULL,NULL,NULL,NULL,745a8c74-2681-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.merge.AOD.e835_a131_s1353_a139_r2900_tid596861_00,596861,596861,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,40ad1c5c-18ad-11e1-81e8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_SUSY01LEP.e835_s1299_s1300_r3043_r2993_p935_tid767089_00,767089,767089,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,d2789286-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.AOD.e835_s1299_s1300_r2920_r2900_tid582328_00,582328,582328,Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,f4157e60-0c4b-11e1-8c11-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107671.AlpgenJimmyZtautauNp1_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r2920_r2900_p833_tid620767_00,620767,620767,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,39b51564-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.merge.NTUP_TOP.e835_a131_s1353_a141_r2900_p834_tid609843_00,609843,609843,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,a3a6b6ac-2680-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.NTUP_SUSY.e825_s1299_s1300_r2730_r2700_p756_tid537178_00,537178,537178,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,dc26cf68-f583-11e0-acc6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.NTUP_SUSY.e825_a131_s1353_a139_r2900_p832_tid676465_00,676465,676465,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,12df52fc-45fa-11e1-ad3f-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.NTUP_SMWZ.e825_a131_s1353_a145_r2993_p1035_tid01050865_00,1050865,1050865,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,96f07674-2b83-11e2-8045-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r3043_r2993_p833_tid655689_00,655689,655689,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,f08d9b5a-3dc0-11e1-8160-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r2730_r2700_p845_tid623354_00,623354,623354,gr_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,bf420cfc-2abf-11e1-85cd-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.log.e835_s1299_s1300_tid495281_00,495281,495281,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,75017f06-c809-11e0-82e3-00155dff097a,panda,unknown,0
